date,tmin,tmax,tavg,prec,etp,watertable
2002-08-27,14.3,26.7,,0,,1.34
2002-08-28,16.5,25,,9.7,,1.35
2002-08-29,16.4,26.1,,3.7,,1.323
2002-08-30,15.2,28.7,,0,,1.319
2002-08-31,15,28.5,,0,,1.33
2002-09-01,16,27.2,,0,,1.342
2002-09-02,14.1,27.4,,0,,1.352
2002-09-03,14.1,25.4,,0,,1.362
2002-09-04,13.1,24.7,,8,,1.371
2002-09-05,16.6,24.7,,3.1,,1.351
2002-09-06,16.5,22.6,,31.5,,1.346
2002-09-07,14.6,24.7,,0,,1.236
2002-09-08,12.5,26.3,,0,,1.244
2002-09-09,13.2,27.8,,0,,1.254
2002-09-10,16.7,26,,0,,1.265
2002-09-11,16.4,22.8,,1.3,,1.273
2002-09-12,14.1,24.8,,0,,1.273
2002-09-13,9.3,22.2,,0,,1.281
2002-09-14,7.3,22.6,,0,,1.288
2002-09-15,8.1,25.1,,0,,1.296
2002-09-16,9.8,23.6,,0,,1.305
2002-09-17,13.8,25,,0,,1.313
2002-09-18,11.1,26.5,,0,,1.32
2002-09-19,15.7,27,,0,,1.336
2002-09-20,15.6,27.2,,0,,1.35
2002-09-21,15.3,24.8,,0,,1.364
2002-09-22,14.2,20.3,,18.7,,1.377
2002-09-23,11.4,14.2,,18.4,,1.318
2002-09-24,11.1,14.4,,1.8,,1.258
2002-09-25,11.7,14.4,,4.6,,1.259
2002-09-26,8.5,19.7,,0.7,,1.249
2002-09-27,9.2,20.8,,0,,1.258
2002-09-28,6.2,18.2,,0,,1.27
2002-09-29,4.7,19.1,,0,,1.282
2002-09-30,3.9,21.1,,0,,1.294
2002-10-01,3.7,21.5,,0,,1.307
2002-10-02,3.7,21,,0,,1.32
2002-10-03,7.9,21,,0,,1.332
2002-10-04,6.9,19,,0,,1.344
2002-10-05,7.6,20.6,,0,,1.355
2002-10-06,8.5,19,,5.5,,1.366
2002-10-07,9.1,19.6,,0,,1.356
2002-10-08,8.6,13.9,,0,,1.366
2002-10-09,9.5,15.7,,5.8,,1.374
2002-10-10,13.8,15.7,,19.1,,1.36
2002-10-11,13.9,16.3,,3.3,,1.296
2002-10-12,13,17.1,,4.6,,1.29
2002-10-13,10.1,19.3,,0,,1.281
2002-10-14,9.2,16.8,,0,,1.291
2002-10-15,13.3,19.8,,0,,1.299
2002-10-16,11.9,22.2,,0,,1.308
2002-10-17,13.6,23.6,,0,,1.318
2002-10-18,8.4,21.8,,0,,1.328
2002-10-19,3.3,19.7,,0,,1.339
2002-10-20,2,18.1,,0,,1.349
2002-10-21,4.6,14.1,,4.9,,1.359
2002-10-22,8,15.6,,21.7,,1.349
2002-10-23,7.7,20.6,,0,,1.277
2002-10-24,7.6,17.8,,0,,1.287
2002-10-25,7,15.1,,0,,1.296
2002-10-26,8.5,19.3,,0,,1.303
2002-10-27,6.4,17.8,,0,,1.312
2002-10-28,4.2,20.4,,0,,1.321
2002-10-29,2.6,17.4,,0,,1.331
2002-10-30,2.3,16.8,,0,,1.34
2002-10-31,5.7,16.6,,0,,1.348
2002-11-01,8.6,15.9,,0,,1.355
2002-11-02,6.7,15.1,,0,,1.362
2002-11-03,8.4,13.6,,2.1,,1.368
2002-11-04,4.9,14.3,,0,,1.365
2002-11-05,1.4,15.6,,0,,1.371
2002-11-06,-0.1,11.4,,0,,1.378
2002-11-07,0.6,7.7,,0,,1.384
2002-11-08,-0.9,10.6,,0,,1.388
2002-11-09,-2.2,10.7,,0,,1.393
2002-11-10,-1.2,12.6,,0,,1.399
2002-11-11,1.1,10.1,,0,,1.404
2002-11-12,5.3,11.8,,0,,1.409
2002-11-13,5.3,11.5,,0.6,,1.414
2002-11-14,8.4,18.3,,0,,1.416
2002-11-15,10.8,19.6,,0,,1.422
2002-11-16,11.4,21.1,,1.6,,1.428
2002-11-17,8.6,14.9,,3,,1.429
2002-11-18,8.4,13.8,,37.2,,1.423
2002-11-19,5.3,16.1,,0,,1.291
2002-11-20,4.4,9.5,,1,,1.298
2002-11-21,9,11,,0.7,,1.298
2002-11-22,4.8,12.5,,0.7,,1.3
2002-11-23,1.8,14,,0,,1.302
2002-11-24,5.8,12.5,,1.5,,1.308
2002-11-25,10.5,15.8,,1.6,,1.308
2002-11-26,11.3,13.9,,0.4,,1.307
2002-11-27,11.4,13.7,,12.2,,1.31
2002-11-28,11.7,16.1,,0,,1.276
2002-11-29,6,17.9,,0.4,,1.287
2002-11-30,4.8,10.3,,5.7,,1.299
2002-12-01,1.9,11.9,,1.6,,1.289
2002-12-02,0.1,6.2,,5.9,,1.296
2002-12-03,5.1,6.2,,10.6,,1.285
2002-12-04,5.8,7.4,,3.1,,1.257
2002-12-05,7,8.8,,17.5,,1.256
2002-12-06,7.2,11.1,,0,,1.203
2002-12-07,5,10.1,,0,,1.214
2002-12-08,1.3,8.5,,0,,1.226
2002-12-09,-1.2,4,,0,,1.238
2002-12-10,-4.8,1.7,,0,,1.25
2002-12-11,-4.9,1.6,,0,,1.261
2002-12-12,-0.2,0.9,,7,,1.273
2002-12-13,-0.2,6.7,,5.7,,1.258
2002-12-14,-1.7,7.2,,0,,1.249
2002-12-15,1.2,4.3,,1.6,,1.261
2002-12-16,3.5,6.9,,0,,1.267
2002-12-17,3.8,7,,9.5,,1.279
2002-12-18,0.7,7.9,,17.4,,1.256
2002-12-19,-1.5,8.7,,0,,1.205
2002-12-20,2,3.7,,0,,1.218
2002-12-21,-0.7,5.5,,0,,1.23
2002-12-22,2.2,6.2,,0,,1.242
2002-12-23,3.4,8.4,,0,,1.255
2002-12-24,5.3,7.3,,0,,1.268
2002-12-25,6.5,7.6,,0.8,,1.28
2002-12-26,6.9,8.4,,0,,1.288
2002-12-27,6.1,7.4,,1.6,,1.3
2002-12-28,3.7,8.2,,4.9,,1.3
2002-12-29,0.3,11.6,,0,,1.289
2002-12-30,-1.2,7.2,,0,,1.297
2002-12-31,4.5,6.9,,21.7,,1.304
2003-01-01,3.8,5.6,,0,,1.231
2003-01-02,3,4.5,,0,,1.237
2003-01-03,2.7,6.4,,0,,1.243
2003-01-04,2.4,4.4,,0,,1.25
2003-01-05,1.1,3.7,,7,,1.256
2003-01-06,-1.1,4.5,,5.8,,1.237
2003-01-07,-0.3,1.9,,9.5,,1.223
2003-01-08,-0.1,1.2,,0.4,,1.194
2003-01-09,-5.5,0.8,,7.3,,1.199
2003-01-10,-7.6,-0.6,,1.6,,1.179
2003-01-11,-7.1,2.7,,3.2,,1.181
2003-01-12,-9.3,2.6,,0,,1.177
2003-01-13,-11.9,1,,0,,1.185
2003-01-14,-7.8,5.5,,0,,1.192
2003-01-15,-6.6,8.4,,0,,1.201
2003-01-16,-3.7,2.4,,0,,1.21
2003-01-17,-1.2,3.5,,0,,1.218
2003-01-18,-1.4,4.7,,0,,1.225
2003-01-19,-3,3,,0,,1.233
2003-01-20,-1.1,5.7,,0,,1.241
2003-01-21,2.7,5.4,,0,,1.249
2003-01-22,-1.4,10.1,,0,,1.257
2003-01-23,-1.3,4.5,,0,,1.266
2003-01-24,-1,9,,0,,1.274
2003-01-25,-2.3,10.4,,0,,1.283
2003-01-26,-2.8,8.9,,0,,1.292
2003-01-27,-4.5,10,,0,,1.301
2003-01-28,-2.4,11.7,,0,,1.31
2003-01-29,-4.6,7.3,,0,,1.32
2003-01-30,-6,7.9,,0,,1.321
2003-01-31,-1.9,4.4,,0,,1.323
2003-02-01,-5.2,6.8,,0,,1.324
2003-02-02,-7.2,5.4,,0,,1.325
2003-02-03,-7.5,6,,0,,1.327
2003-02-04,-0.4,3.9,,0.5,,1.328
2003-02-05,0.9,10.4,,0,,1.327
2003-02-06,-0.9,10,,0,,1.33
2003-02-07,-6.4,9.3,,0,,1.332
2003-02-08,-6.3,10,,0,,1.335
2003-02-09,-3.6,7.1,,0,,1.338
2003-02-10,-4.9,5.7,,0,,1.34
2003-02-11,-6.9,6.3,,0,,1.342
2003-02-12,-6.2,5.5,,0,,1.344
2003-02-13,-5.7,3.4,,0,,1.346
2003-02-14,-5.6,4.6,,0,,1.348
2003-02-15,-8.7,7.7,,0,,1.35
2003-02-16,-3.5,4.5,,0,,1.353
2003-02-17,-5.1,4.2,,0,,1.355
2003-02-18,-7,5.4,,0,,1.358
2003-02-19,-8.2,7.3,,0,,1.361
2003-02-20,-8.4,8.8,,0,,1.364
2003-02-21,-7.1,10.6,,0,,1.368
2003-02-22,-5.2,9,,0,,1.373
2003-02-23,-5.4,7.9,,0,,1.377
2003-02-24,-6.6,10.9,,0,,1.38
2003-02-25,-6.7,12.3,,0,,1.385
2003-02-26,-7.2,11.6,,0,,1.39
2003-02-27,-5.1,9.1,,0,,1.386
2003-02-28,-0.8,13.1,,0,,1.38
2003-03-01,1.7,14.6,,0,,1.377
2003-03-02,5.4,8.9,,16.4,,1.373
2003-03-03,3,11.8,,13.9,,1.306
2003-03-04,1.1,14.7,,0,,1.251
2003-03-05,-0.5,15.1,,0,,1.249
2003-03-06,1.3,15,,3.9,,1.247
2003-03-07,4,12.5,,1.9,,1.23
2003-03-08,1.8,14.2,,0,,1.22
2003-03-09,1.5,14,,0,,1.218
2003-03-10,2.3,19,,0,,1.216
2003-03-11,1.7,17.4,,0,,1.216
2003-03-12,3.6,18.9,,0,,1.216
2003-03-13,6.1,16.8,,0,,1.216
2003-03-14,3.6,11.3,,0,,1.215
2003-03-15,1.3,9.8,,0,,1.211
2003-03-16,-0.5,11.6,,0,,1.208
2003-03-17,-0.9,13.8,,0,,1.206
2003-03-18,-1.2,15.4,,0,,1.205
2003-03-19,-1.4,14.7,,0,,1.205
2003-03-20,-1.8,17.5,,0,,1.205
2003-03-21,-0.2,15.3,,0,,1.206
2003-03-22,-0.3,12.8,,0,,1.206
2003-03-23,-1.8,11.6,,0,,1.206
2003-03-24,-2.1,18.4,,0,,1.205
2003-03-25,0.1,20.2,,0,,1.207
2003-03-26,2.4,19.7,,0,,1.21
2003-03-27,1.6,19.1,,0,,1.222
2003-03-28,2,18.2,,0,,1.234
2003-03-29,7.8,17,,0,,1.245
2003-03-30,5.5,16.9,,0,,1.255
2003-03-31,6.4,18,,0,,1.265
2003-04-01,6.2,17.8,,0,,1.275
2003-04-02,4.9,11,,24.8,,1.286
2003-04-03,4.2,6.5,,46.5,,1.201
2003-04-04,2.6,11.1,,9.8,,1.035
2003-04-05,0,15.7,,0,,1.007
2003-04-06,1.6,13,,1.6,,1.019
2003-04-07,-2.5,5.7,,1.7,,1.023
2003-04-08,-4,12.1,,0,,1.024
2003-04-09,-2.1,12.4,,0,,1.034
2003-04-10,2.2,7.2,,4.7,,1.045
2003-04-11,0.4,11.8,,5.9,,1.034
2003-04-12,4.3,10.5,,8.8,,1.022
2003-04-13,2.7,17.7,,0,,0.998
2003-04-14,3.7,18.9,,0,,1.012
2003-04-15,6.1,17.7,,0,,1.026
2003-04-16,6.2,20.2,,0,,1.039
2003-04-17,5.1,20.6,,0,,1.053
2003-04-18,6.1,20.8,,0,,1.068
2003-04-19,7.9,16.4,,0,,1.084
2003-04-20,7.6,16.8,,0,,1.095
2003-04-21,6.9,13.9,,5.8,,1.107
2003-04-22,4.6,20.5,,0,,1.096
2003-04-23,5.8,22.6,,0,,1.112
2003-04-24,7.7,23.4,,0,,1.13
2003-04-25,8.3,22.5,,0,,1.147
2003-04-26,8.1,23.4,,0,,1.164
2003-04-27,12.2,21.2,,4.5,,1.181
2003-04-28,10.3,20.1,,0,,1.179
2003-04-29,9.6,23.6,,0,,1.193
2003-04-30,13.2,17.8,,0,,1.21
2003-05-01,12.3,24.3,,0,,1.197
2003-05-02,12.9,22,,0,,1.191
2003-05-03,13.9,25.7,,0,,1.183
2003-05-04,10.8,25.2,,0,,1.178
2003-05-05,9.8,27,,0,,1.174
2003-05-06,10.4,28.2,,0,,1.172
2003-05-07,10.9,28.5,,0,,1.17
2003-05-08,15.2,30.3,,0,,1.169
2003-05-09,14,26.9,,0,,1.168
2003-05-10,14.5,21.6,,0.8,,1.164
2003-05-11,12.6,23.6,,0,,1.152
2003-05-12,11.9,24.6,,0,,1.146
2003-05-13,10.7,27.9,,0,,1.141
2003-05-14,12.2,23.5,,0,,1.14
2003-05-15,7.6,21.2,,0,,1.196
2003-05-16,6.2,21.4,,0,,1.252
2003-05-17,6,23.1,,0,,1.308
2003-05-18,11.9,25.7,,0,,1.366
2003-05-19,11,27.3,,0,,1.424
2003-05-20,12.8,23.4,,7.1,,1.484
2003-05-21,10.1,22.1,,0,,1.513
2003-05-22,8,24.7,,0,,1.569
2003-05-23,8.9,25.7,,0,,1.628
2003-05-24,10.2,26.1,,0,,1.687
2003-05-25,10,27.7,,0,,1.746
2003-05-26,11.7,25.7,,0.6,,1.806
2003-05-27,15.6,27.6,,0,,1.862
2003-05-28,16.7,28.9,,0,,1.92
2003-05-29,16.2,28.9,,0,,1.923
2003-05-30,16.9,27.5,,0.8,,1.927
2003-05-31,15.7,29.9,,0,,1.925
2003-06-01,18.1,27.7,,6.5,,1.93
2003-06-02,16.4,28.4,,0,,1.907
2003-06-03,18.1,27.3,,0,,1.91
2003-06-04,15.7,29.4,,0,,1.911
2003-06-05,14.7,30.5,,0,,1.915
2003-06-06,15.7,31.4,,0,,1.921
2003-06-07,17.1,31.8,,0,,1.927
2003-06-08,16.9,31.3,,4,,1.934
2003-06-09,16.5,33.2,,0,,1.925
2003-06-10,17.7,34.1,,0,,1.932
2003-06-11,17.9,35.5,,0,,1.94
2003-06-12,19.1,35.3,,0,,1.946
2003-06-13,20.2,35.9,,0,,1.95
2003-06-14,19.8,34.9,,0,,1.955
2003-06-15,21.9,33.8,,0,,1.959
2003-06-16,21.9,31.7,,26,,1.96
2003-06-17,19.4,30.5,,0,,1.863
2003-06-18,19.5,31.2,,0,,1.863
2003-06-19,18.8,31.5,,0,,1.863
2003-06-20,16.7,35.5,,0,,1.863
2003-06-21,17.5,33.4,,0,,1.869
2003-06-22,21.4,33,,0,,1.873
2003-06-23,20.2,34.5,,0,,1.873
2003-06-24,19.2,34.7,,0,,1.876
2003-06-25,18.1,35.3,,0,,1.88
2003-06-26,20.1,33.9,,19.2,,1.9
2003-06-27,18.4,29.9,,8.5,,1.846
2003-06-28,19.5,28.7,,9.9,,1.828
2003-06-29,18.1,27.5,,3.6,,1.803
2003-06-30,18.5,31.2,,0,,1.801
2003-07-01,17.2,30.9,,0,,1.815
2003-07-02,18.2,29.1,,0,,1.83
2003-07-03,15.6,28.5,,0,,1.842
2003-07-04,14.1,27.2,,0,,1.855
2003-07-05,13.1,29.1,,0,,1.868
2003-07-06,13.9,30.2,,0,,1.883
2003-07-07,15.3,31.8,,0,,1.898
2003-07-08,17.4,32.5,,0,,1.914
2003-07-09,17,31.1,,0,,1.93
2003-07-10,18.1,32,,0,,1.937
2003-07-11,17.7,32.3,,0,,1.945
2003-07-12,19.3,32.5,,0,,1.953
2003-07-13,19.4,34.2,,0,,1.96
2003-07-14,20.6,25.5,,0,,1.969
2003-07-15,18.7,30.8,,0,,1.967
2003-07-16,17.4,33.2,,0,,1.972
2003-07-17,19.8,34.5,,0,,1.981
2003-07-18,19.6,32.6,,0,,1.99
2003-07-19,17.6,32.7,,0,,1.996
2003-07-20,16.6,34.1,,0,,2.004
2003-07-21,18.1,35.5,,0,,2.013
2003-07-22,20.5,34.2,,0,,2.023
2003-07-23,18.4,34.2,,0,,2.03
2003-07-24,17.8,24.9,,0,,2.053
2003-07-25,17.4,31.4,,0,,2.067
2003-07-26,17.8,33.6,,0,,2.088
2003-07-27,18.8,34.7,,0,,2.11
2003-07-28,19.2,33.2,,0,,2.134
2003-07-29,21.3,31.1,,0,,2.155
2003-07-30,18.4,30.7,,0,,2.172
2003-07-31,17.7,28,,0.9,,2.191
2003-08-01,18.7,30.6,,0,,2.204
2003-08-02,17.5,33.2,,0,,2.222
2003-08-03,18.3,34.3,,0,,2.243
2003-08-04,18.3,35.8,,0,,2.265
2003-08-05,19.1,37.2,,0,,2.288
2003-08-06,21,37.6,,0,,2.312
2003-08-07,21.2,35.2,,0,,2.334
2003-08-08,20.7,35.1,,0,,2.354
2003-08-09,18.8,36.8,,0,,2.374
2003-08-10,20,37.8,,0,,2.396
2003-08-11,21,37.6,,0,,2.419
2003-08-12,21.5,36.5,,0,,2.44
2003-08-13,21.1,36.5,,0,,2.46
2003-08-14,21.8,36.1,,0,,2.48
2003-08-15,19.5,32.5,,11.1,,2.499
2003-08-16,20.3,32.3,,0,,2.475
2003-08-17,21.1,34.3,,0,,2.49
2003-08-18,21.5,34.2,,0,,2.507
2003-08-19,20.1,34,,0,,2.524
2003-08-20,19.2,32.9,,0,,2.541
2003-08-21,19.7,32.7,,3.1,,2.556
2003-08-22,19.5,32.6,,0,,2.56
2003-08-23,18.7,34.4,,0,,2.575
2003-08-24,20.5,34.5,,0,,2.591
2003-08-25,19.4,29.5,,0,,2.607
2003-08-26,17.3,30.5,,0,,2.618
2003-08-27,16.5,33.6,,0,,2.631
2003-08-28,18.8,33.4,,0,,2.647
2003-08-29,19.2,31.1,,3.7,,2.662
2003-08-30,20.6,32,,0,,2.66
2003-08-31,17.8,30.4,,4.1,,2.672
2003-09-01,15.5,21.9,,0,,2.669
2003-09-02,13.9,24.5,,0,,2.675
2003-09-03,10.5,23.9,,0,,2.683
2003-09-04,8.4,24.6,,0,,2.692
2003-09-05,7.3,26,,0,,2.702
2003-09-06,14.5,25.9,,0,,2.712
2003-09-07,12,26.8,,0,,2.721
2003-09-08,16.5,20.1,,27.5,,2.73
2003-09-09,15.4,18.3,,3,,2.631
2003-09-10,14.8,26.7,,0,,2.622
2003-09-11,11.8,27.5,,0,,2.63
2003-09-12,10,25.6,,0,,2.64
2003-09-13,10.4,26.5,,0,,2.649
2003-09-14,12.3,24,,0,,2.658
2003-09-15,9.8,23.4,,0,,2.665
2003-09-16,7.6,25,,0,,2.672
2003-09-17,7.5,26.7,,0,,2.681
2003-09-18,8.3,28.6,,0,,2.69
2003-09-19,9.7,29.4,,0,,2.699
2003-09-20,10.6,29.3,,0,,2.709
2003-09-21,10.5,29.2,,0,,2.718
2003-09-22,11.1,28.3,,0,,2.727
2003-09-23,14.2,23.2,,0,,2.735
2003-09-24,12.4,21.6,,3.1,,2.739
2003-09-25,7.1,21.1,,0,,2.731
2003-09-26,5.5,21.2,,0,,2.735
2003-09-27,5.5,22.2,,0,,2.739
2003-09-28,9,22,,14.9,,2.744
2003-09-29,14,21.9,,6.5,,2.693
2003-09-30,13,22.6,,0,,2.671
2003-10-01,12.3,19.7,,0,,2.674
2003-10-02,15.3,22.2,,0,,2.675
2003-10-03,14.7,26,,0,,2.677
2003-10-04,14.3,25.3,,2.4,,2.681
2003-10-05,10.7,19.4,,0.4,,2.675
2003-10-06,5,20.3,,0,,2.675
2003-10-07,5,20.8,,0,,2.678
2003-10-08,7.8,20.7,,0.4,,2.681
2003-10-09,5.9,21.9,,0,,2.682
2003-10-10,5.9,22.9,,0,,2.685
2003-10-11,7.8,22.7,,0,,2.688
2003-10-12,13.5,22.4,,0,,2.691
2003-10-13,13.8,21.5,,0,,2.692
2003-10-14,11.6,16.2,,2.2,,2.692
2003-10-15,3.1,15.8,,0.5,,2.682
2003-10-16,1,15.6,,0,,2.681
2003-10-17,0.4,13.3,,0,,2.681
2003-10-18,4.7,7.9,,1.6,,2.681
2003-10-19,6.7,11.6,,0,,2.671
2003-10-20,8,9.4,,11.7,,2.669
2003-10-21,7.2,16.9,,0,,2.621
2003-10-22,8.3,14.1,,0,,2.621
2003-10-23,5.6,9.7,,13,,2.619
2003-10-24,1,10.2,,0,,2.568
2003-10-25,-1.2,10.9,,0,,2.566
2003-10-26,-2.7,8.5,,6.6,,2.565
2003-10-27,0.6,8.4,,13.7,,2.539
2003-10-28,-1.7,10.4,,0,,2.486
2003-10-29,5.3,6.8,,10.7,,2.485
2003-10-30,3.4,9.8,,3.5,,2.442
2003-10-31,6,17.2,,5.1,,2.427
2003-11-01,9.7,17.1,,21.9,,2.408
2003-11-02,5.3,16.5,,0,,2.327
2003-11-03,2.6,15.9,,0,,2.327
2003-11-04,3.4,15.4,,0,,2.327
2003-11-05,2.3,16.5,,0,,2.327
2003-11-06,1.7,14.1,,0,,2.327
2003-11-07,5.8,11,,18.4,,2.326
2003-11-08,5.9,8,,49.5,,2.256
2003-11-09,5.2,10.8,,0,,2.072
2003-11-10,3.5,14.4,,0,,2.071
2003-11-11,3.7,10,,0,,2.071
2003-11-12,5.2,7.2,,0,,2.07
2003-11-13,0.5,10.8,,0,,2.067
2003-11-14,1.4,9.1,,0,,2.066
2003-11-15,2.8,9.6,,0,,2.065
2003-11-16,6.8,8.1,,2,,2.063
2003-11-17,4.6,11.8,,0,,2.053
2003-11-18,3,12.8,,0,,2.052
2003-11-19,6.4,6.8,,0,,2.051
2003-11-20,6.5,8.9,,0,,2.047
2003-11-21,8.1,9.9,,0,,2.044
2003-11-22,9.1,10.8,,0,,2.041
2003-11-23,9.4,11.2,,0,,2.038
2003-11-24,10.1,12.1,,3.8,,2.035
2003-11-25,10.4,13,,1.5,,2.018
2003-11-26,11,12.9,,24.3,,2.01
2003-11-27,8.2,14,,12.4,,1.918
2003-11-28,6.8,11.7,,0,,1.872
2003-11-29,2.1,12.2,,0,,1.87
2003-11-30,0.5,10.6,,0,,1.878
2003-12-01,4.4,8.9,,1,,1.885
2003-12-02,8.9,13,,0,,1.888
2003-12-03,10.1,12.2,,0,,1.894
2003-12-04,9.8,12.8,,2.1,,1.9
2003-12-05,5.2,12.9,,0,,1.899
2003-12-06,2.5,13.1,,0,,1.906
2003-12-07,-1.6,7.4,,0.6,,1.914
2003-12-08,-4.1,5.6,,0,,1.919
2003-12-09,-4.2,6.4,,0.8,,1.925
2003-12-10,0.2,2.1,,12.1,,1.929
2003-12-11,2.5,6.4,,0,,1.891
2003-12-12,-1,10.6,,0,,1.897
2003-12-13,-1.7,8.7,,0,,1.905
2003-12-14,0.5,11.1,,0,,1.912
2003-12-15,1.4,12.4,,0,,1.92
2003-12-16,-1.4,9.3,,0,,1.928
2003-12-17,-2.5,7.2,,0,,1.936
2003-12-18,-0.1,4.7,,0,,1.943
2003-12-19,-1.3,7.2,,0,,1.949
2003-12-20,-3.5,5.2,,0,,1.956
2003-12-21,-0.4,3.6,,1.9,,1.962
2003-12-22,0.6,4.5,,0,,1.96
2003-12-23,-5.7,5.6,,0,,1.965
2003-12-24,-9,4.1,,0,,1.972
2003-12-25,-8.9,3.9,,0,,1.978
2003-12-26,-6.6,6.2,,0,,1.984
2003-12-27,-5.5,4.2,,0,,1.99
2003-12-28,0.3,2.7,,0,,1.996
2003-12-29,1.2,3,,4,,2.001
2003-12-30,2.9,4.7,,26.3,,1.991
2003-12-31,4.6,7.2,,11.8,,1.9
2004-01-01,3.2,9.8,,0,,1.858
2004-01-02,1.2,4.7,,4.2,,1.861
2004-01-03,-2.4,5.7,,0,,1.847
2004-01-04,-4.9,3.7,,0,,1.85
2004-01-05,-5.5,3.1,,0,,1.852
2004-01-06,-2.7,0.1,,0,,1.854
2004-01-07,-0.1,3.4,,0,,1.856
2004-01-08,1.7,3.6,,0,,1.858
2004-01-09,1.9,4.1,,3.1,,1.859
2004-01-10,-1.6,4.9,,0,,1.85
2004-01-11,-3.7,4.9,,0,,1.853
2004-01-12,-1.1,7.5,,0,,1.855
2004-01-13,-0.5,6.9,,0,,1.859
2004-01-14,-0.8,5.4,,0,,1.862
2004-01-15,1.9,11.6,,0,,1.864
2004-01-16,-1.5,9.8,,0,,1.868
2004-01-17,1.6,5.6,,4.9,,1.872
2004-01-18,1.9,5.2,,37.2,,1.857
2004-01-19,-1.5,6.6,,4,,1.724
2004-01-20,-1.6,8.8,,0,,1.713
2004-01-21,-2.5,7.5,,0,,1.718
2004-01-22,-1.8,3.5,,0,,1.723
2004-01-23,-0.5,3.1,,0,,1.727
2004-01-24,-3.2,3.7,,0,,1.73
2004-01-25,-2,3.7,,0,,1.734
2004-01-26,-4.3,-0.7,,0,,1.738
2004-01-27,-1.3,1.2,,4.2,,1.742
2004-01-28,-1.7,5,,0,,1.73
2004-01-29,-4.5,1.6,,0,,1.68
2004-01-30,-4.5,7.8,,0,,1.63
2004-01-31,-3.5,3,,0,,1.581
2004-02-01,-0.8,10.2,,0,,1.531
2004-02-02,-1.6,10,,0,,1.483
2004-02-03,-1,8.6,,0,,1.435
2004-02-04,-2.1,12.2,,0,,1.386
2004-02-05,-1.9,14.4,,0,,1.339
2004-02-06,-1,13.4,,0,,1.292
2004-02-07,-0.1,11.5,,0,,1.245
2004-02-08,-1.7,13.8,,0,,1.197
2004-02-09,-1.4,13,,0,,1.151
2004-02-10,-4.7,11,,0,,1.104
2004-02-11,-2.2,12,,0,,1.057
2004-02-12,-1.1,9.1,,0,,1.01
2004-02-13,-4.6,6.6,,0,,0.963
2004-02-14,-4.6,10,,0,,0.915
2004-02-15,-4.6,9.9,,0,,0.868
2004-02-16,-0.4,9.9,,0,,0.822
2004-02-17,-1.4,9.9,,0,,0.775
2004-02-18,-2.3,6.3,,1.3,,0.728
2004-02-19,0.1,3.8,,7.8,,0.676
2004-02-20,0.1,2.2,,16.9,,0.598
2004-02-21,1,2.8,,13.3,,0.487
2004-02-22,2.4,6.8,,6.8,,0.39
2004-02-23,5.7,9.6,,6.8,,0.317
2004-02-24,-1.1,5.3,,2.4,,0.246
2004-02-25,-2.6,1.8,,0,,0.19
2004-02-26,0,3.2,,5.3,,0.196
2004-02-27,-0.7,3.9,,9,,0.182
2004-02-28,0.1,1.2,,0,,0.156
2004-02-29,0.4,2.1,,16,,0.161
2004-03-01,-3.6,4.1,,0,,0.109
2004-03-02,-6.5,4.8,,0,,0.116
2004-03-03,-7,8.1,,0,,0.125
2004-03-04,-3.7,7.1,,0,,0.134
2004-03-05,-2.3,8.3,,0,,0.143
2004-03-06,-0.1,4,,3.1,,0.152
2004-03-07,-0.1,0.5,,4.9,,0.148
2004-03-08,0.2,2.1,,20.4,,0.136
2004-03-09,-1.5,8.8,,0,,0.068
2004-03-10,-1.7,6.9,,0,,0.078
2004-03-11,2.3,3.8,,4.7,,0.088
2004-03-12,2,9.7,,0,,0.078
2004-03-13,1.8,11.7,,0,,0.088
2004-03-14,7.1,8.9,,0,,0.1
2004-03-15,5,13.3,,0,,0.107
2004-03-16,2,18.7,,0,,0.119
2004-03-17,2.7,20.5,,0,,0.134
2004-03-18,4.6,21.3,,0,,0.149
2004-03-19,4.8,20.4,,0,,0.165
2004-03-20,6,18.6,,0,,0.181
2004-03-21,5.6,18.7,,0,,0.196
2004-03-22,7.6,18.1,,2.4,,0.211
2004-03-23,5.4,7.6,,11,,0.216
2004-03-24,5.1,13.5,,0,,0.185
2004-03-25,2.6,14.8,,2.5,,0.197
2004-03-26,5.5,7.1,,7.1,,0.202
2004-03-27,5.2,10.1,,0,,0.185
2004-03-28,1.8,12.7,,0,,0.196
2004-03-29,-0.1,14.3,,0,,0.21
2004-03-30,0.6,13.4,,0,,0.225
2004-03-31,4.3,13,,0,,0.24
2004-04-01,1.8,17.6,,0,,0.243
2004-04-02,3.9,19.6,,0,,0.249
2004-04-03,7.3,17.7,,0,,0.255
2004-04-04,7.4,19.4,,0,,0.261
2004-04-05,8.6,20.3,,0,,0.267
2004-04-06,8.4,17.6,,0,,0.273
2004-04-07,4,12.8,,0,,0.278
2004-04-08,0.9,13.8,,0,,0.282
2004-04-09,7.2,8.5,,6.9,,0.287
2004-04-10,6.8,13.4,,1.8,,0.26
2004-04-11,3.8,15.6,,0,,0.257
2004-04-12,6.7,12.6,,7.1,,0.262
2004-04-13,6,10.5,,5.8,,0.239
2004-04-14,6.3,16.9,,0,,0.22
2004-04-15,5.6,14.3,,3.6,,0.263
2004-04-16,9,11.1,,17.5,,0.292
